Lap_Time,Driver,Track_Name,Vehicle_Name
469.0,unknown,Nürburgring Nordschleife,Alpina B3 GT3
472.11,Christian Gebhardt,Nürburgring Nordschleife,Alpina B4 Gran Coupe
480.0,unknown,Nürburgring Nordschleife,Alpina B4 S Biturbo Coupé AWD
490.0,unknown,Nürburgring Nordschleife,Alpina B6 S
483.0,Christian Gebhardt,Nürburgring Nordschleife,Alpine A110 (Mk II)
476.1,Christian Gebhardt,Nürburgring Nordschleife,Alpine A110 S (Mk II 292 PS)
462.66,unknown,Nürburgring Nordschleife,Alpine A110 S (Mk II 300 PS)
482.0,unknown,Nürburgring Nordschleife,Aston Martin DBS
472.0,unknown,Nürburgring Nordschleife,Aston Martin V12 Vantage S
483.0,unknown,Nürburgring Nordschleife,Aston Martin V8 Vantage
463.92,unknown,Nürburgring Nordschleife,Aston Martin Vantage  (Mk II)
470.0,Christian Gebhardt,Nürburgring Nordschleife,Aston Martin Vantage GT8
454.0,Horst von Saurma,Nürburgring Nordschleife,Audi R8 GT (Mk I)
464.0,unknown,Nürburgring Nordschleife,Audi R8 V10 5.2 FSI (Mk I)
465.0,Horst von Saurma,Nürburgring Nordschleife,Audi R8 V10 5.2 FSI Plus
452.0,unknown,Nürburgring Nordschleife,Audi R8 V10 Plus (Mk II)
489.1,Markus Winkelhock,Nürburgring Nordschleife,Audi R8 e-tron
455.52,unknown,Nürburgring Nordschleife,Audi RS 3 Limousine (8Y)
478.0,Frank Stippler,Nürburgring Nordschleife,Audi RS4 (B7)
489.0,unknown,Nürburgring Nordschleife,Audi RS4 (B7)
479.0,Christian Gebhardt,Nürburgring Nordschleife,Audi RS4 Avant (B9)
479.0,Horst von Saurma,Nürburgring Nordschleife,Audi RS5 (8T3 facelift)
479.0,Horst Von Saurma,Nürburgring Nordschleife,Audi RS5 (8T3)
485.0,unknown,Nürburgring Nordschleife,Audi RS6
489.0,unknown,Nürburgring Nordschleife,Audi RS6 Avant (C6)
489.0,unknown,Nürburgring Nordschleife,Audi TT RS Coupe (Mk II)
468.0,Christian Gebhardt,Nürburgring Nordschleife,Audi TT RS Coupe (Mk III)
419.73,unknown,Nürburgring Nordschleife,Aventador LP750-4 SV
478.0,unknown,Nürburgring Nordschleife,BMW M2 (F87)
462.99,Christian Gebhardt,Nürburgring Nordschleife,BMW M2 CS (F87)
472.36,unknown,Nürburgring Nordschleife,BMW M2 Competition (F87)
478.59,Christian Gebhardt,Nürburgring Nordschleife,BMW M240i XDrive
485.0,unknown,Nürburgring Nordschleife,BMW M3 (E92)
470.0,Horst von Saurma,Nürburgring Nordschleife,BMW M3 CSL (E46)
468.0,unknown,Nürburgring Nordschleife,BMW M3 GTS
472.0,Horst von Saurma,Nürburgring Nordschleife,BMW M4
435.67,Jörg Weidinger,Nürburgring Nordschleife,BMW M4 CSL
450.79,Christian Gebhardt,Nürburgring Nordschleife,BMW M4 Competition Coupe
448.57,Christian Gebhardt,Nürburgring Nordschleife,BMW M4 Competition xDrive
447.88,unknown,Nürburgring Nordschleife,BMW M4 GTS
472.0,Hans Joachim Stuck,Nürburgring Nordschleife,BMW M5 (E60)
492.9,unknown,Nürburgring Nordschleife,BMW M5 (E60)
475.0,unknown,Nürburgring Nordschleife,BMW M5 (F10)
458.92,unknown,Nürburgring Nordschleife,BMW M5 (F90)
449.57,Christian Gebhardt,Nürburgring Nordschleife,BMW M5 CS
474.0,unknown,Nürburgring Nordschleife,BMW M5 Competition (F10)
456.0,Christian Gebhardt,Nürburgring Nordschleife,BMW M5 Competition (F90)
487.76,unknown,Nürburgring Nordschleife,BMW M6
452.79,Christian Gebhardt,Nürburgring Nordschleife,BMW M8 Competition (G15)
475.41,unknown,Nürburgring Nordschleife,BMW Z4 M40i (G29)
487.0,unknown,Nürburgring Nordschleife,BMW Z8
481.0,unknown,Nürburgring Nordschleife,Bugatti EB 110 SS (US spec)
466.0,unknown,Nürburgring Nordschleife,C 63 AMG Coupe Black Series
481.0,Horst von Saurma,Nürburgring Nordschleife,C63 AMG Coupe  Pac..
465.0,Berndt Schneider,Nürburgring Nordschleife,CLK 63 Black Series
483.0,unknown,Nürburgring Nordschleife,CLS 63 AMG Perfromance Package
479.32,John Heinricy,Nürburgring Nordschleife,Cadillac CTS-V (Mk II)
492.1,John Heinricy,Nürburgring Nordschleife,Cadillac CTS-V Sport Wagon
436.04,unknown,Nürburgring Nordschleife,Camaro ZL1 1LE Package
475.0,Robert Nearn,Nürburgring Nordschleife,Caterham R500 1.8L K Series
486.2,unknown,Nürburgring Nordschleife,Caterham Superlight R
457.47,unknown,Nürburgring Nordschleife,Chevrolet Camaro Z/28
461.27,Mark Reuss,Nürburgring Nordschleife,Chevrolet Camaro ZL1
449.6,unknown,Nürburgring Nordschleife,Chevrolet Camaro ZL1 (Mk VI)
476.0,Dave Hill,Nürburgring Nordschleife,Chevrolet Corvette C5 Z06
479.0,unknown,Nürburgring Nordschleife,Chevrolet Corvette C6
449.9,Oliver Gavin,Nürburgring Nordschleife,Chevrolet Corvette Stingray
462.9,Jan Magnussen,Nürburgring Nordschleife,Chevrolet Corvette Z06 (C6)
433.9,Christian Gebhardt,Nürburgring Nordschleife,Chevrolet Corvette Z06 (C7)
439.63,Jim Mero,Nürburgring Nordschleife,Chevrolet Corvette ZR1
442.68,Jim Mero,Nürburgring Nordschleife,Corvette Z06 Z07 Package
478.99,Christian Gebhardt,Nürburgring Nordschleife,Cupra Formentor VZ5
421.3,Lance Arnold,Nürburgring Nordschleife,Dodge Viper ACR (Mk V)
490.0,unknown,Nürburgring Nordschleife,Dodge Viper GTS
479.0,unknown,Nürburgring Nordschleife,Dodge Viper SRT-10
432.13,Dominik Farnbacher,Nürburgring Nordschleife,Dodge Viper SRT-10 ACR
490.0,unknown,Nürburgring Nordschleife,Donkervoort D8 180R
434.89,Michael Duechting,Nürburgring Nordschleife,Donkervoort D8 RS
465.0,unknown,Nürburgring Nordschleife,E 63 AMG S 4Matic+ T
476.0,unknown,Nürburgring Nordschleife,Ferrari 360 CS
489.0,unknown,Nürburgring Nordschleife,Ferrari 360 Modena
459.0,unknown,Nürburgring Nordschleife,Ferrari 430 Scuderia
458.0,unknown,Nürburgring Nordschleife,Ferrari 458 Italia
441.0,unknown,Nürburgring Nordschleife,Ferrari 488 GTB
441.63,Christian Gebhardt,Nürburgring Nordschleife,Ferrari 488 GTB
420.03,Christian Gebhardt,Nürburgring Nordschleife,Ferrari 488 Pista
487.0,unknown,Nürburgring Nordschleife,Ferrari 550 Maranello
485.0,unknown,Nürburgring Nordschleife,Ferrari 575 Maranello
467.0,unknown,Nürburgring Nordschleife,Ferrari 599 GTB Fiorano
447.48,Christian Gebhardt,Nürburgring Nordschleife,Ferrari 812 Superfast
476.0,unknown,Nürburgring Nordschleife,Ferrari California GT
445.21,Marc Basseng,Nürburgring Nordschleife,Ferrari Enzo
453.0,Horst von Saurma,Nürburgring Nordschleife,Ferrari F12 Berlinetta
475.0,unknown,Nürburgring Nordschleife,Ferrari F430
486.0,Christian Gebhardt,Nürburgring Nordschleife,Ford Focus RS
472.0,unknown,Nürburgring Nordschleife,Ford GT (Mk I)
478.29,Christian Gebhardt,Nürburgring Nordschleife,Ford Mustang Mach 1
459.28,unknown,Nürburgring Nordschleife,Ford Mustang Shelby GT500
458.0,Horst von Saurma,Nürburgring Nordschleife,Gallardo LP 570-4 Superleggera
466.0,unknown,Nürburgring Nordschleife,Gallardo Superleggera
465.0,Dario Margutti,Nürburgring Nordschleife,Gardner Douglas GD T70 Spyder
431.57,Florian Gruber,Nürburgring Nordschleife,Gumpert Apollo Sport
444.0,unknown,Nürburgring Nordschleife,Gumpert Apollo Sport
456.0,Christian Gebhardt,Nürburgring Nordschleife,Honda NSX (Mk II)
483.86,Motoharu Kurosawa,Nürburgring Nordschleife,Honda NSX-R
476.73,Motoharu Kurosawa,Nürburgring Nordschleife,Honda NSX-R (facelift)
412.01,Marco Mapelli,Nürburgring Nordschleife,Huracán Performante
485.19,Christian Gebhardt,Nürburgring Nordschleife,Hyundai i30 N 
438.36,unknown,Nürburgring Nordschleife,Jaguar XE SV Project 8
466.37,John Nielsen,Nürburgring Nordschleife,Jaguar XJ220
471.0,unknown,Nürburgring Nordschleife,Jaguar XKR-S (550 PS)
479.0,Sascha Bert,Nürburgring Nordschleife,Jaguar XKR-S Convertible
445.72,unknown,Nürburgring Nordschleife,KTM X-BOW RR
490.0,unknown,Nürburgring Nordschleife,KTM X-Bow
445.0,Christopher Haase,Nürburgring Nordschleife,KTM X-Bow R
454.0,unknown,Nürburgring Nordschleife,Koenigsegg CCR
453.55,Marc Basseng,Nürburgring Nordschleife,Koenigsegg CCX
445.0,Horst von Saurma,Nürburgring Nordschleife,Lamborghini Aventador LP700-4
404.97,Marco Mapelli,Nürburgring Nordschleife,Lamborghini Aventador SVJ
484.0,unknown,Nürburgring Nordschleife,Lamborghini Diablo GT
489.0,unknown,Nürburgring Nordschleife,Lamborghini Diablo SV
472.0,unknown,Nürburgring Nordschleife,Lamborghini Gallardo
472.0,unknown,Nürburgring Nordschleife,Lamborghini Gallardo LP560-4
481.84,Wolfgang Kaufmann,Nürburgring Nordschleife,Lamborghini Gallardo Spyder
448.0,Christian Gebhardt,Nürburgring Nordschleife,Lamborghini Huracan LP 610-4
470.0,unknown,Nürburgring Nordschleife,Lamborghini Murcielago
460.0,unknown,Nürburgring Nordschleife,Lamborghini Murcielago LP640
458.0,unknown,Nürburgring Nordschleife,Lexus LFA
434.64,Akira Iida,Nürburgring Nordschleife,Lexus LFA Nurburgring Package
479.0,unknown,Nürburgring Nordschleife,Lotus Evora 400
468.13,unknown,Nürburgring Nordschleife,Lotus Exige Cup 380 (Mk III)
473.0,Christian Gebhardt,Nürburgring Nordschleife,Lotus Exige S (V6)
444.29,Marc Basseng,Nürburgring Nordschleife,Maserati MC12
428.82,Christian Gebhardt,Nürburgring Nordschleife,McLaren 600LT
455.0,unknown,Nürburgring Nordschleife,McLaren 650 S Spider
428.0,Christian Gebhardt,Nürburgring Nordschleife,McLaren 720S
434.0,unknown,Nürburgring Nordschleife,McLaren 720S
448.0,Horst von Saurma,Nürburgring Nordschleife,McLaren MP4-12C
460.0,Klaus Ludwig,Nürburgring Nordschleife,McLaren Mercedes SLR
458.0,unknown,Nürburgring Nordschleife,McLaren Mercedes SLR 722
403.2,Kenny Brack,Nürburgring Nordschleife,McLaren P1 LM
468.8,Christian Gebhardt,Nürburgring Nordschleife,Mercedes - AMG A45 S (W177)
465.34,Christian Gebhardt,Nürburgring Nordschleife,Mercedes - AMG CLA 45 S
390.7,Maro Engel,Nürburgring Nordschleife,Mercedes - AMG One
484.0,Christian Gebhardt,Nürburgring Nordschleife,Mercedes-Benz A 45 AMG
490.0,unknown,Nürburgring Nordschleife,Mercedes-Benz A 45 AMG
443.01,Demian Schaffert,Nürburgring Nordschleife,Mercedes-Benz AMG GT 63 S
430.92,Christian Gebhardt,Nürburgring Nordschleife,Mercedes-Benz AMG GT R
424.63,Maro Engel,Nürburgring Nordschleife,Mercedes-Benz AMG GT R Pro
427.0,Christian Gebhardt,Nürburgring Nordschleife,Mercedes-Benz AMG GT R Pro
453.04,Markus Hofbauer,Nürburgring Nordschleife,Mercedes-Benz AMG GT S
455.0,unknown,Nürburgring Nordschleife,Mercedes-Benz AMG GT S
493.0,unknown,Nürburgring Nordschleife,Mercedes-Benz C 63 AMG
464.0,Christian Gebhardt,Nürburgring Nordschleife,Mercedes-Benz C 63 AMG S Coupe
481.0,unknown,Nürburgring Nordschleife,Mercedes-Benz C63 AMG Coupe
474.0,unknown,Nürburgring Nordschleife,Mercedes-Benz CLK DTM
475.0,Horst von Saurma,Nürburgring Nordschleife,Mercedes-Benz E 63 AMG S
490.0,unknown,Nürburgring Nordschleife,Mercedes-Benz E63 AMG
469.3,Markus Hofbauer,Nürburgring Nordschleife,Mercedes-Benz GLC 63 AMG S
486.0,unknown,Nürburgring Nordschleife,Mercedes-Benz SL 55 AMG
492.0,unknown,Nürburgring Nordschleife,Mercedes-Benz SL 55 AMG
460.0,Horst Von Saurma,Nürburgring Nordschleife,Mercedes-Benz SLS AMG
450.0,unknown,Nürburgring Nordschleife,Mercedes-Benz SLS AMG GT
484.0,Christian Gebhardt,Nürburgring Nordschleife,Mini John Cooper Works GP
491.16,Takayuki Kinoshita,Nürburgring Nordschleife,Mitsubishi Lancer EVO IX
462.0,Horst von Saurma,Nürburgring Nordschleife,Murcielago LP 670-4 SV
425.12,unknown,Nürburgring Nordschleife,Nio EP9
444.22,Toshio Suzuki,Nürburgring Nordschleife,Nissan GT-R (R35 530 PS)
456.0,unknown,Nürburgring Nordschleife,Nissan GT-R (R35 530 PS)
439.1,Toshio Suzuki,Nürburgring Nordschleife,Nissan GT-R (R35 550 PS)
446.7,Toshio Suzuki,Nürburgring Nordschleife,Nissan GT-R (R35)
428.68,Michael Krumm,Nürburgring Nordschleife,Nissan GT-R Nismo (R35)
454.46,unknown,Nürburgring Nordschleife,Nissan GT-R Spec-V (R35)
481.0,Motoharu Kurosawa,Nürburgring Nordschleife,Nissan Skyline GT-R (R33)
464.0,unknown,Nürburgring Nordschleife,Pagani Zonda C12 S
453.0,unknown,Nürburgring Nordschleife,Pagani Zonda F
444.65,Marc Basseng,Nürburgring Nordschleife,Pagani Zonda F Clubsport
476.0,Walter Rohrl,Nürburgring Nordschleife,Panamera Sport Chrono Turbo
452.0,Christian Gebhardt,Nürburgring Nordschleife,Porsche 718 Cayman GT4
424.51,Jörg Bergmeister,Nürburgring Nordschleife,Porsche 718 Cayman GT4 RS
436.0,Christian Gebhardt,Nürburgring Nordschleife,Porsche 718 Cayman GT4 RS
467.0,Christian Gebhardt,Nürburgring Nordschleife,Porsche 718 Cayman S
482.0,Dag Johnsen,Nürburgring Nordschleife,Porsche 911 Carrera (991)
443.77,Christian Gebhardt,Nürburgring Nordschleife,Porsche 911 Carrera GTS
454.0,Christian Gebhardt,Nürburgring Nordschleife,Porsche 911 Carrera S
470.0,unknown,Nürburgring Nordschleife,Porsche 911 Carrera S
457.9,Timo Kluck,Nürburgring Nordschleife,Porsche 911 Carrera S (991)
450.0,Christian Gebhardt,Nürburgring Nordschleife,Porsche 911 Carrera S (992)
476.0,unknown,Nürburgring Nordschleife,Porsche 911 Carrera S (997)
479.0,Walter Rohrl,Nürburgring Nordschleife,Porsche 911 Carrera S (997)
489.3,unknown,Nürburgring Nordschleife,Porsche 911 GT2 (993)
466.0,unknown,Nürburgring Nordschleife,Porsche 911 GT2 (996)
451.0,Walter Rohrl,Nürburgring Nordschleife,Porsche 911 GT2 (997)
438.0,Timo Kluck,Nürburgring Nordschleife,Porsche 911 GT2 RS (997)
444.0,Horst von Saurma,Nürburgring Nordschleife,Porsche 911 GT2 RS (997)
432.7,unknown,Nürburgring Nordschleife,Porsche 911 GT3 
460.0,Walter Rohrl,Nürburgring Nordschleife,Porsche 911 GT3 
445.0,Timo Kluck,Nürburgring Nordschleife,Porsche 911 GT3 (991)
452.2,unknown,Nürburgring Nordschleife,Porsche 911 GT3 (991)
415.34,Lars Kern,Nürburgring Nordschleife,Porsche 911 GT3 (992)
424.74,Christian Gebhardt,Nürburgring Nordschleife,Porsche 911 GT3 (992)
474.0,unknown,Nürburgring Nordschleife,Porsche 911 GT3 (996 facelift)
476.33,Walter Rohrl,Nürburgring Nordschleife,Porsche 911 GT3 (996)
483.0,Horst Von Saurma,Nürburgring Nordschleife,Porsche 911 GT3 (996)
462.0,Walter Rohrl,Nürburgring Nordschleife,Porsche 911 GT3 (997)
468.0,unknown,Nürburgring Nordschleife,Porsche 911 GT3 (997)
453.0,unknown,Nürburgring Nordschleife,Porsche 911 GT3 RS
440.0,unknown,Nürburgring Nordschleife,Porsche 911 GT3 RS (991)
448.0,Christian Gebhardt,Nürburgring Nordschleife,Porsche 911 GT3 RS (991)
404.85,Jörg Bergmeister,Nürburgring Nordschleife,Porsche 911 GT3 RS (992)
463.0,Walter Rohrl,Nürburgring Nordschleife,Porsche 911 GT3 RS (996)
467.0,unknown,Nürburgring Nordschleife,Porsche 911 GT3 RS (996)
462.0,unknown,Nürburgring Nordschleife,Porsche 911 GT3 RS (997)
447.0,unknown,Nürburgring Nordschleife,Porsche 911 GT3 RS 4.0 (997)
459.0,unknown,Nürburgring Nordschleife,Porsche 911 Turbo
449.0,unknown,Nürburgring Nordschleife,Porsche 911 Turbo (991)
476.0,unknown,Nürburgring Nordschleife,Porsche 911 Turbo (996)
458.0,unknown,Nürburgring Nordschleife,Porsche 911 Turbo (997)
488.71,unknown,Nürburgring Nordschleife,Porsche 911 Turbo 3.3
492.0,unknown,Nürburgring Nordschleife,Porsche 911 Turbo 3.6
492.0,unknown,Nürburgring Nordschleife,Porsche 911 Turbo 3.6 (993)
472.0,Walter Rohrl,Nürburgring Nordschleife,Porsche 911 Turbo Cabriolet
437.11,Christian Gebhardt,Nürburgring Nordschleife,Porsche 911 Turbo S
452.0,Walter Rohrl,Nürburgring Nordschleife,Porsche 911 Turbo S
464.0,Horst Von Saurma,Nürburgring Nordschleife,Porsche 911 Turbo S
446.0,unknown,Nürburgring Nordschleife,Porsche 911 Turbo S (991)
454.0,Horst von Saurma,Nürburgring Nordschleife,Porsche 911 Turbo S (991)
437.0,Christian Gebhardt,Nürburgring Nordschleife,Porsche 911 Turbo S (992)
417.0,Marc Lieb,Nürburgring Nordschleife,Porsche 918 Spyder
433.0,Horst von Saurma,Nürburgring Nordschleife,Porsche 918 Spyder
478.0,unknown,Nürburgring Nordschleife,Porsche Boxster S (981)
484.0,Horst von Saurma,Nürburgring Nordschleife,Porsche Boxster S (981)
469.0,unknown,Nürburgring Nordschleife,Porsche Boxster Spyder (981)
448.71,Marc Basseng,Nürburgring Nordschleife,Porsche Carrera GT
453.95,unknown,Nürburgring Nordschleife,Porsche Cayenne Turbo GT
462.0,Christian Gebhardt,Nürburgring Nordschleife,Porsche Cayman GT4 (981)
490.0,unknown,Nürburgring Nordschleife,Porsche Cayman R (987)
486.0,unknown,Nürburgring Nordschleife,Porsche Cayman S
475.0,Walter Rohrl,Nürburgring Nordschleife,Porsche Cayman S (981)
476.0,Walter Rohrl,Nürburgring Nordschleife,Porsche Panamera Turbo
458.0,unknown,Nürburgring Nordschleife,Porsche Panamera Turbo (Mk II)
472.2,Horst von Saurma,Nürburgring Nordschleife,Porsche Panamera Turbo S
445.04,Lars Kern,Nürburgring Nordschleife,Porsche Panamera Turbo S 
490.0,unknown,Nürburgring Nordschleife,RUF CTR Yellow Bird
469.56,Dave Beddor,Nürburgring Nordschleife,RUF CTR2
455.0,unknown,Nürburgring Nordschleife,RUF RT12
439.0,Phil Bennett,Nürburgring Nordschleife,Radical SR3 Turbo
415.0,Michael Vergers,Nürburgring Nordschleife,Radical SR8
405.5,unknown,Nürburgring Nordschleife,Radical SR8 RX
408.0,Michael Vergers,Nürburgring Nordschleife,Radical SR8LM
492.0,Christian Gebhardt,Nürburgring Nordschleife,Renault Megane RS 
487.97,Laurent Hurgon,Nürburgring Nordschleife,Renault Megane RS 265 Trophy
474.36,unknown,Nürburgring Nordschleife,Renault Megane RS 275 Trophy R
460.1,Laurent Hurgon,Nürburgring Nordschleife,Renault Megane RS Trophy R
475.0,Christian Gebhardt,Nürburgring Nordschleife,Renault Megane RS Trophy R
471.0,unknown,Nürburgring Nordschleife,SL65 AMG Black Series
445.67,Markus Hofbauer,Nürburgring Nordschleife,SLS AMG Black Series
455.0,unknown,Nürburgring Nordschleife,SLS AMG Black Series
470.23,Markus Hofbauer,Nürburgring Nordschleife,SLS AMG Coupe Electric Drive
476.23,unknown,Nürburgring Nordschleife,SLS AMG Coupe Electric Drive
478.4,Jordi Gene,Nürburgring Nordschleife,Seat Leon Cupra 280 (Mk III)
486.01,Motoharu Kurosawa,Nürburgring Nordschleife,Subaru Impreza WRX STI Spec C
490.75,unknown,Nürburgring Nordschleife,Subaru Impreza WRX Type RA STI
417.5,unknown,Nürburgring Nordschleife,Subaru WRX STI
472.17,Christian Gebhardt,Nürburgring Nordschleife,Toyota Supra (Mk V 340 PS)
483.0,Christian Gebhardt,Nürburgring Nordschleife,VW Golf GTI Clubsport
469.21,unknown,Nürburgring Nordschleife,VW Golf GTI Clubsport S
484.0,unknown,Nürburgring Nordschleife,VW Golf R (Mk VII facelift)
471.0,unknown,Nürburgring Nordschleife,VW Golf R (Mk VIII)
482.0,Christian Gebhardt,Nürburgring Nordschleife,VW Golf R (Mk VIII)
467.31,Benjamin Leuchter,Nürburgring Nordschleife,VW Golf R 20 Years
467.0,unknown,Nürburgring Nordschleife,Wiesmann GT MF5
612.1,Hans-Joachim Walter,Nürburgring Nordschleife (1927-1966),356 B 2000 GS Carrera GT
607.3,Mauro Bianchi,Nürburgring Nordschleife (1927-1966),Abarth Simca 1300 Bialbero
515.4,unknown,Nürburgring Nordschleife (1927-1966),Chaparral 2D
590.2,Heini Walter,Nürburgring Nordschleife (1927-1966),Ferrari 250 GTO
592.6,Pierre Noblet,Nürburgring Nordschleife (1927-1966),Ferrari 250 GTO
553.1,Willy Mairesse,Nürburgring Nordschleife (1927-1966),Ferrari 250 P
561.1,Mike Parkes,Nürburgring Nordschleife (1927-1966),Ferrari 250 P
596.4,Carlo-Maria Abate,Nürburgring Nordschleife (1927-1966),Ferrari 250 TRI/61
597.8,Peter Lindner,Nürburgring Nordschleife (1927-1966),Jaguar E Type Lightweight
600.5,Peter Lumsden,Nürburgring Nordschleife (1927-1966),Jaguar E Type Lightweight
600.1,Anthony Maggs,Nürburgring Nordschleife (1927-1966),Lola Mk 6 GT
567.3,Joakim Bonnier,Nürburgring Nordschleife (1927-1966),Porsche 718 GTR Coupe
565.7,Edgar Barth,Nürburgring Nordschleife (1927-1966),Porsche 718 W-RS Sypder
511.9,unknown,Nürburgring Nordschleife (1967-1970),Chaparral 2F
420.8,Niki Lauda,Nürburgring Nordschleife (1973-1982),Ferrari 312 B3
588.0,Gijs van Lennep,Nürburgring Nordschleife (1973-1982),Porsche Carrera RS 3.0
594.9,Michael Mehlin,Nürburgring Nordschleife (1973-1982),Porsche Carrera RS 3.0
500.0,Christian Schmahl,Nürburgring Nordschleife Btg,Audi RS3 Sportback (8V)
414.0,unknown,Nürburgring Nordschleife Btg,Aventador LP750-4 SV
491.12,Rafael Torres,Nürburgring Nordschleife Btg,BMW 330i (E90 272 PS)
485.0,unknown,Nürburgring Nordschleife Btg,BMW M135i (F20)
433.09,Dino Cicala,Nürburgring Nordschleife Btg,BMW M2 Competition (F87)
464.0,Claudius Karch,Nürburgring Nordschleife Btg,BMW M6 (F13)
421.0,unknown,Nürburgring Nordschleife Btg,Ferrari 488 GTB
460.0,unknown,Nürburgring Nordschleife Btg,Ford Mustang GT (Mk VI 426 PS)
435.0,unknown,Nürburgring Nordschleife Btg,Ford Shelby Mustang GT350R
438.43,Iván Fiestas,Nürburgring Nordschleife Btg,KTM X-Bow
472.21,Julius Meinhardt,Nürburgring Nordschleife Btg,Lexus RC F Track Edition
472.1,unknown,Nürburgring Nordschleife Btg,Lotus Elise Sport 220 (Mk III)
432.0,unknown,Nürburgring Nordschleife Btg,Mercedes-Benz AMG GT S
421.0,unknown,Nürburgring Nordschleife Btg,Porsche 911 GT3 
446.07,Denis Malevanyi,Nürburgring Nordschleife Btg,Porsche 911 GT3 
455.0,unknown,Nürburgring Nordschleife Btg,Porsche 911 GT3 (997)
551.28,Seat350,Nürburgring Nordschleife Btg,Seat Leon Cupra 290
597.38,AnonymousGPS,Nürburgring Nordschleife Btg,Seat Leon ST Cupra 300 4Drive
530.0,unknown,Nürburgring Nordschleife Btg,Tesla Model S P85D
460.0,unknown,Nürburgring Nordschleife Btg,VW Golf R (Mk VII facelift)
408.05,Maro Engel,Nürburgring Nordschleife Full,AMG GT Black Series
481.9,unknown,Nürburgring Nordschleife Full,Audi R8 4.2 FSI Quattro (Mk I)
460.89,unknown,Nürburgring Nordschleife Full,Audi R8 GT (Mk I)
470.5,unknown,Nürburgring Nordschleife Full,Audi R8 V10 5.2 FSI Spyder
460.75,unknown,Nürburgring Nordschleife Full,Audi RS 3 Limousine (8Y)
462.25,Frank Stippler,Nürburgring Nordschleife Full,Audi RS Q8 
455.06,Jörg Weidinger,Nürburgring Nordschleife Full,BMW M3 Touring
440.21,Jörg Weidinger,Nürburgring Nordschleife Full,BMW M4 CSL
485.68,Claudius Karch,Nürburgring Nordschleife Full,BMW M6 (F13)
514.6,unknown,Nürburgring Nordschleife Full,BMW M6 Cabrio
534.4,unknown,Nürburgring Nordschleife Full,BMW X6 xDrive50i
481.0,unknown,Nürburgring Nordschleife Full,Bugatti EB110 SS
461.5,unknown,Nürburgring Nordschleife Full,Chevrolet Corvette ZR1
511.9,unknown,Nürburgring Nordschleife Full,Citroen DS3 Racing
452.92,Sascha Bert,Nürburgring Nordschleife Full,Ferrari 458 Italia
487.0,unknown,Nürburgring Nordschleife Full,Ford Mustang GT (Mk VI 426 PS)
460.76,Alexander Bert,Nürburgring Nordschleife Full,Gallardo LP 570-4 Superleggera
497.37,Chris Fulke Greville,Nürburgring Nordschleife Full,Honda Integra Type R
443.16,unknown,Nürburgring Nordschleife Full,Jaguar XE SV Project 8
471.2,Sascha Bert,Nürburgring Nordschleife Full,Jaguar XKR-S (550 PS)
491.1,unknown,Nürburgring Nordschleife Full,Lamborghini Gallardo Spyder
458.85,Sascha Bert,Nürburgring Nordschleife Full,Lexus LFA
521.9,unknown,Nürburgring Nordschleife Full,Lotus Elise SC
395.18,Maro Engel,Nürburgring Nordschleife Full,Mercedes - AMG One
447.8,Demian Schaffert,Nürburgring Nordschleife Full,Mercedes-Benz AMG GT 63 S
